route_path,methods,route_family,audience,public_reason,auth_mechanism,tenant_context,tenant_filter,service_role_usage,tenant_role_requirement,project_role_requirement,stakeholder_policy,platform_owner_gate,customer_facing,finance_guard,finance_payload_risk,lite_client_access,write_operation,idempotency,rate_limit,legacy_alias,canonical_route,test_file,negative_roles_tested,cross_tenant_test,finance_leak_test,status,severity,evidence,recommended_fix_batch
/api/v1/ai/action-plan,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/ai/action-plan,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/action-plan/route.ts,
/api/v1/ai/analyze-image,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,yes,no,/api/v1/ai/analyze-image,app/api/v1/ai/analyze-image/route.test.ts,partial_see_test|roles,yes,no,PROVEN,,apps/web/app/api/v1/ai/analyze-image/route.ts,
/api/v1/ai/analyze-video-daily,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,yes,no,/api/v1/ai/analyze-video-daily,app/api/v1/ai/analyze-video-daily/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/ai/analyze-video-daily/route.ts,
/api/v1/ai/evals/report,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/evals/report,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/evals/report/route.ts,
/api/v1/ai/evals/run,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/ai/evals/run,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/evals/run/route.ts,
/api/v1/ai/feedback,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/ai/feedback,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/feedback/route.ts,
/api/v1/ai/improvements,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/improvements,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/improvements/route.ts,
/api/v1/ai/memory/context,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/memory/context,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/memory/context/route.ts,
/api/v1/ai/memory/record,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/ai/memory/record,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/memory/record/route.ts,
/api/v1/ai/optimizations/candidates,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/optimizations/candidates,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/optimizations/candidates/route.ts,
/api/v1/ai/optimizations/experiments/run,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/ai/optimizations/experiments/run,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/optimizations/experiments/run/route.ts,
/api/v1/ai/optimizations/proposals,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/ai/optimizations/proposals,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/optimizations/proposals/route.ts,
/api/v1/ai/optimizations/report,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/optimizations/report,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/optimizations/report/route.ts,
/api/v1/ai/project-brief,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/project-brief,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/project-brief/route.ts,
/api/v1/ai/requests,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/requests,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/requests/route.ts,
/api/v1/ai/requests/:id,GET,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ai/requests/:id,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ai/requests/[id]/route.ts,
/api/v1/ai/transcribe,POST,ai,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/ai/transcribe,app/api/v1/ai/transcribe/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/ai/transcribe/route.ts,
/api/v1/alerts,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/alerts,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/alerts/route.ts,
/api/v1/analysis/process,POST,jobs,authenticated_any_user,,supabase_session_only,NONE,NONE_processOneJob_global_dequeue,yes_bypasses_rls,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/analysis/process,app/api/v1/analysis/process/route.test.ts,partial_see_test|unauth|roles,no,no,GAP,P0,apps/web/app/api/v1/analysis/process/route.ts;apps/web/lib/ai/runOneJob.ts;any auth user dequeues via service_role without tenant filter,2B_analysis_process_tenant_scope
/api/v1/approvals/pending,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/approvals/pending,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/approvals/pending/route.ts,
/api/v1/auth/login,POST,auth,public_auth,auth_callback_login,supabase_auth,none_or_delegated,n/a_or_delegated,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write_prefix,yes,check_handler,no_or_middleware_only,no,/api/v1/auth/login,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/auth/login/route.ts,
/api/v1/auth/methods,GET|POST,auth,public_auth,auth_callback_login,supabase_auth,none_or_delegated,n/a_or_delegated,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write_prefix,yes,check_handler,no_or_middleware_only,no,/api/v1/auth/methods,app/api/v1/auth/methods/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/auth/methods/route.ts,
/api/v1/auth/telegram,POST,auth,public_auth,auth_callback_login,telegram_bot_token,none_or_delegated,n/a_or_delegated,yes,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write_prefix,yes,check_handler,no_or_middleware_only,no,/api/v1/auth/telegram,app/api/v1/auth/telegram/route.test.ts,partial_see_test|unauth|roles,no,no,PROVEN,,apps/web/app/api/v1/auth/telegram/route.ts,
/api/v1/billing/checkout-readiness,POST,billing,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/billing/checkout-readiness,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/billing/checkout-readiness/route.ts,
/api/v1/billing/checkout-session,POST,billing,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/billing/checkout-session,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/billing/checkout-session/route.ts,
/api/v1/billing/overview,GET,billing,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/billing/overview,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/billing/overview/route.ts,
/api/v1/billing/portal,GET,billing,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/billing/portal,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/billing/portal/route.ts,
/api/v1/billing/sandbox/cancel,POST,billing,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/billing/sandbox/cancel,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/billing/sandbox/cancel/route.ts,
/api/v1/billing/sandbox/complete,POST,billing,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/billing/sandbox/complete,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/billing/sandbox/complete/route.ts,
/api/v1/billing/webhook,POST,billing,public_webhook,signed_webhook,webhook_signature_or_secret,none_or_delegated,n/a_or_delegated,yes_webhook,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/billing/webhook,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/billing/webhook/route.ts,
/api/v1/billing/webhooks/stripe,POST,billing,public_webhook,signed_webhook,webhook_signature_or_secret,none_or_delegated,n/a_or_delegated,yes_webhook,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/billing/webhooks/stripe,app/api/v1/billing/webhooks/stripe/route.test.ts,partial_see_test|roles,no,no,PROVEN,,apps/web/app/api/v1/billing/webhooks/stripe/route.ts,
/api/v1/config,GET,health,authenticated_or_public_config,health_config,none_or_session,server_derived,ctx.tenantId,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_read,no,n/a,no_or_middleware_only,no,/api/v1/config,app/api/v1/config/route.test.ts,partial_see_test|unauth|roles|lite,no,no,PROVEN,,apps/web/app/api/v1/config/route.ts,
/api/v1/contact,POST,contact_leads,public,contact,none_or_rate_limited,none_or_delegated,n/a_or_delegated,yes_public_insert,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/contact,app/api/v1/contact/route.test.ts,partial_see_test|roles,no,no,PROVEN,P3,apps/web/app/api/v1/contact/route.ts,2D_public_abuse_controls
/api/v1/contractors/directory,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/contractors/directory,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/contractors/directory/route.ts,
/api/v1/contractors/directory/:userId,GET|PATCH,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/contractors/directory/:userId,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/contractors/directory/[userId]/route.ts,
/api/v1/dashboard/daily-digest,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/dashboard/daily-digest,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/dashboard/daily-digest/route.ts,
/api/v1/dashboard/manager-actions,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/dashboard/manager-actions,app/api/v1/dashboard/manager-actions/route.test.ts,partial_see_test|roles,no,yes,PROVEN,,apps/web/app/api/v1/dashboard/manager-actions/route.ts,
/api/v1/debug/auth,GET,ops_other,public_debug_gated,debug_host_gated,debug_host_flag,none_or_delegated,n/a_or_delegated,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/debug/auth,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/debug/auth/route.ts,
/api/v1/devices,GET,devices,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_read,no,n/a,no_or_middleware_only,no,/api/v1/devices,app/api/v1/devices/route.test.ts,partial_see_test|unauth|roles,no,no,GAP,P1,apps/web/app/api/v1/devices/route.ts;lite allow-list permits tenant-wide manager-style list,2C_lite_read_scope
/api/v1/devices/register,POST,devices,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write,yes,requireLiteIdempotency,no_or_middleware_only,no,/api/v1/devices/register,app/api/v1/devices/register/route.test.ts,partial_see_test|roles|lite,no,no,PROVEN,,apps/web/app/api/v1/devices/register/route.ts,
/api/v1/devices/unregister,POST,devices,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write,yes,requireLiteIdempotency,no_or_middleware_only,no,/api/v1/devices/unregister,app/api/v1/devices/unregister/route.test.ts,partial_see_test|roles|lite,no,no,PROVEN,,apps/web/app/api/v1/devices/unregister/route.ts,
/api/v1/diag/supabase,GET,ops_other,public_debug_gated,debug_host_gated,debug_host_flag,none_or_delegated,n/a_or_delegated,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/diag/supabase,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/diag/supabase/route.ts,
/api/v1/governance/cases,GET|POST,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/governance/cases,app/api/v1/governance/cases/route.test.ts,partial_see_test,no,no,PROVEN,,apps/web/app/api/v1/governance/cases/route.ts,
/api/v1/governance/cases/:id,GET|PATCH,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/governance/cases/:id,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/governance/cases/[id]/route.ts,
/api/v1/health,GET,health,public,health_config,none,none_or_delegated,n/a_or_delegated,no,n/a,n/a,n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/health,app/api/v1/health/route.test.ts,partial_see_test,no,no,PROVEN,,apps/web/app/api/v1/health/route.ts,
/api/v1/health/auth,GET,health,public_debug_gated,debug_host_gated,debug_host_flag,none_or_delegated,n/a_or_delegated,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/health/auth,app/api/v1/health/auth/route.test.ts,partial_see_test,no,no,PROVEN,,apps/web/app/api/v1/health/auth/route.ts,
/api/v1/help/assistant,POST,help,public,other_proven_static_help_kb,none,none_or_delegated,n/a_or_delegated,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write,yes,GAP_missing_requireLiteIdempotency,GAP_missing,no,/api/v1/help/assistant,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/help/assistant/route.ts;unauthenticated help POST allowed for lite; static KB only,2C_lite_idempotency_rate_limits
/api/v1/help/assistant/events,POST,help,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write,yes,GAP_missing_requireLiteIdempotency,no_or_middleware_only,no,/api/v1/help/assistant/events,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/help/assistant/events/route.ts;help/assistant/events lacks requireLiteIdempotency,2C_lite_idempotency_rate_limits
/api/v1/help/assistant/metrics,GET,help,authenticated_tenant_or_admin,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/help/assistant/metrics,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/help/assistant/metrics/route.ts;not on lite allow-list; blocked for lite clients,
/api/v1/help/hints,POST,help,public,other_proven_static_help_kb,none,none_or_delegated,n/a_or_delegated,no,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write,yes,GAP_missing_requireLiteIdempotency,GAP_missing,no,/api/v1/help/hints,,none_route_level,no,no,GAP,P1,apps/web/app/api/v1/help/hints/route.ts;unauthenticated help POST allowed for lite; static KB only,2C_lite_idempotency_rate_limits
/api/v1/help/query,POST,help,authenticated_tenant_or_admin,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/help/query,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/help/query/route.ts;not on lite allow-list; blocked for lite clients,
/api/v1/integrations/telegram/link,DELETE|GET|POST,integrations,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/integrations/telegram/link,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/integrations/telegram/link/route.ts,
/api/v1/integrations/telegram/webhook,POST,integrations,public_webhook,signed_webhook,webhook_signature_or_secret,none_or_delegated,n/a_or_delegated,yes_webhook,n/a,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/integrations/telegram/webhook,app/api/v1/integrations/telegram/webhook/route.test.ts,partial_see_test|unauth|roles,no,no,PROVEN,,apps/web/app/api/v1/integrations/telegram/webhook/route.ts,
/api/v1/jobs/process,POST,jobs,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,yes,no,/api/v1/jobs/process,app/api/v1/jobs/process/route.test.ts,partial_see_test|unauth|roles,no,no,PROVEN,,apps/web/app/api/v1/jobs/process/route.ts;requireTenant+authorize before process,
/api/v1/me,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/me,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/me/route.ts,
/api/v1/media/:mediaId/annotations,POST,media,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/media/:mediaId/annotations,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/media/[mediaId]/annotations/route.ts,
/api/v1/media/:mediaId/annotations/:id,PATCH,media,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/media/:mediaId/annotations/:id,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/media/[mediaId]/annotations/[id]/route.ts,
/api/v1/media/:mediaId/collab,GET,media,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/media/:mediaId/collab,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/media/[mediaId]/collab/route.ts,
/api/v1/media/:mediaId/comments,POST,media,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/media/:mediaId/comments,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/media/[mediaId]/comments/route.ts,
/api/v1/media/upload-sessions,GET|POST,media,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_read,yes,requireLiteIdempotency,no_or_middleware_only,no,/api/v1/media/upload-sessions,app/api/v1/media/upload-sessions/route.test.ts,partial_see_test|unauth|roles|lite,no,no,GAP,P1,apps/web/app/api/v1/media/upload-sessions/route.ts;GET listForManager exposed to lite via prefix allow-list,2C_lite_read_scope
/api/v1/media/upload-sessions/:id/finalize,POST,media,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,allowed_write,yes,requireLiteIdempotency,yes,no,/api/v1/media/upload-sessions/:id/finalize,app/api/v1/media/upload-sessions/[id]/finalize/route.test.ts,partial_see_test|roles|lite,no,no,PROVEN,,apps/web/app/api/v1/media/upload-sessions/[id]/finalize/route.ts,
/api/v1/mobile-links,GET,ops_other,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/mobile-links,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/mobile-links/route.ts,
/api/v1/notifications,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/notifications,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/notifications/route.ts,
/api/v1/notifications/:id/read,PATCH,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/notifications/:id/read,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/notifications/[id]/read/route.ts,
/api/v1/notifications/read-all,PATCH,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/notifications/read-all,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/notifications/read-all/route.ts,
/api/v1/notifications/unread-count,GET,other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/notifications/unread-count,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/notifications/unread-count/route.ts,
/api/v1/onboarding/complete,POST,activation,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,no,/api/v1/onboarding/complete,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/onboarding/complete/route.ts,
/api/v1/onboarding/status,GET,activation,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/onboarding/status,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/onboarding/status/route.ts,
/api/v1/ops/metrics,GET,ops_other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,yes,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ops/metrics,app/api/v1/ops/metrics/route.test.ts,partial_see_test|unauth|roles,no,no,PROVEN,,apps/web/app/api/v1/ops/metrics/route.ts,
/api/v1/ops/overview,GET,ops_other,authenticated_tenant,,supabase_session,server_derived,ctx.tenantId,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/ops/overview,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/ops/overview/route.ts,
/api/v1/org/metrics/overview,GET,ops_other,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/org/metrics/overview,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/org/metrics/overview/route.ts,
/api/v1/org/tenants,GET,ops_other,authenticated_tenant,,supabase_session,none_or_delegated,n/a_or_delegated,no,membership_required,n/a,denied_or_n/a,no,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,no,/api/v1/org/tenants,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/org/tenants/route.ts,
/api/v1/owner/audit,GET,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_grant_not_tenant_admin,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,no,n/a,no_or_middleware_only,yes,/api/v1/platform/audit,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/audit/route.ts,
/api/v1/owner/critical/echo,POST,owner_legacy,platform_owner,,platform_owner_grants+middleware,cross_tenant_platform,platform_scope,no,platform_owner_critical+step_up,n/a,denied,yes,no,not_applicable,none,forbidden_middleware_403,yes,n/a,no_or_middleware_only,yes,/api/v1/platform/critical/echo,,none_route_level,no,no,PROVEN,,apps/web/app/api/v1/owner/critical/echo/route.ts,
